mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_128757,COC=Nc1ncon1,6.90037,0.76877,0.70926,3.2396,69.67,-0.2565,-0.035,0.2215,1518.0566,0.100841,-469.994146,-469.985984,-469.98504,-470.028392,27.452,-1396.177404568,-1403.497924562,-1411.2018525551,-1300.659239606
gdb_93038,OC1CC=CC2CC2C1,2.7318,1.43292,1.0951,1.4466,83.08,-0.2328,0.0092,0.242,1159.6685,0.184601,-387.084185,-387.076026,-387.075082,-387.116497,33.1,-2034.480814386,-2048.0255961511,-2059.880496179,-1892.1310252451
gdb_15895,COC1C(C)CC1=O,2.65142,1.92943,1.30675,2.1754,68.81,-0.2257,-0.0244,0.2013,989.0128,0.151583,-384.937529,-384.928784,-384.927839,-384.97102,31.219,-1709.967672581,-1720.477820822,-1730.553732835,-1590.599773056
gdb_50723,N=C1OCCCN1C=O,2.82664,1.48008,1.04633,6.2459,72.31,-0.2452,-0.0058,0.2394,1120.975,0.137569,-455.176564,-455.168514,-455.16757,-455.209801,29.596,-1658.90789276,-1668.964979503,-1678.447895511,-1543.0082354781
gdb_75803,CN1C(=O)CC12CCC2,3.10629,1.2484,1.05111,3.8139,80.82,-0.2365,0.0404,0.2768,1207.8997,0.171004,-403.168091,-403.159237,-403.158293,-403.201867,32.97,-1938.528413196,-1950.747895953,-1962.009799976,-1803.474671198
gdb_28076,c1c(nc([nH]1)N)NC=O,5.60358,0.95932,0.82035,3.693,71.57,-0.1873,0.0163,0.2036,1312.2113,0.115066,-450.194011,-450.185837,-450.184893,-450.226872,30.29,-1509.323552358,-1517.525094988,-1525.822018986,-1406.198723298
gdb_109754,COC1C(O)C1C(C)=O,2.63069,1.19731,1.11313,3.0569,74.03,-0.2311,-0.0226,0.2085,1226.2215,0.156178,-460.151632,-460.141862,-460.140918,-460.186553,35.125,-1803.7953282971,-1814.550832557,-1825.219740575,-1675.941624565
gdb_30467,CN=c1[nH]c(co1)C#C,6.61888,0.89779,0.7947,2.5037,82.09,-0.1934,-0.022,0.1714,1384.1769,0.110949,-416.792073,-416.783037,-416.782093,-416.82659,31.962,-1554.654802518,-1562.316687408,-1570.613611406,-1453.1853422
gdb_41525,C1CC2=CCOCC2=C1,3.45486,1.43187,1.05479,1.4767,87.02,-0.2067,-0.0096,0.1971,1140.6685,0.162039,-385.915593,-385.908125,-385.907181,-385.947731,29.32,-1929.0304369721,-1941.2317219681,-1951.900629986,-1799.942423037
gdb_127757,Cn1c2ccoc2nn1,3.66996,1.66247,1.15253,5.0063,70.19,-0.2318,-0.025,0.2069,984.8348,0.103569,-432.859906,-432.853123,-432.852179,-432.891287,25.438,-1448.616449171,-1456.802931585,-1464.506859578,-1351.556494596
gdb_36076,C#CCC12C3CN1CC23,4.00198,1.14627,1.14015,1.2184,80.36,-0.2267,0.0471,0.2738,1145.3192,0.147814,-364.699477,-364.691679,-364.690735,-364.732099,30.465,-1781.4873833471,-1792.5930376291,-1802.668949642,-1659.3364814071
gdb_36215,N#CCC1=CC2CN2C1,4.77837,0.96368,0.88768,4.4597,78.35,-0.2314,-0.0097,0.2217,1295.4575,0.137353,-380.863942,-380.856175,-380.85523,-380.896913,29.289,-1736.086479688,-1746.3224064961,-1755.804694995,-1620.531952356
gdb_33552,C#CC1(CCC=C1)C#C,2.17242,1.57207,1.18559,0.9757,85.61,-0.2496,0.008,0.2576,1112.62,0.134169,-347.490137,-347.481413,-347.480469,-347.523354,33.48,-1799.071440545,-1808.708096258,-1818.191012266,-1684.287494265
gdb_47287,N=C1CCC(=N)OCO1,3.36139,1.30342,1.00656,2.0737,71.8,-0.2723,0.0,0.2723,1146.3311,0.138055,-455.163349,-455.155462,-455.154518,-455.196449,29.578,-1650.615361325,-1660.774732035,-1670.257648043,-1534.62973531
gdb_77362,OC1C(CNC1=O)C=O,3.01277,1.25252,0.94089,2.0426,65.89,-0.2574,-0.0354,0.222,1180.1187,0.124336,-475.071273,-475.062787,-475.061843,-475.105061,30.559,-1605.1077811361,-1614.0027212111,-1622.8926412141,-1496.291445446
gdb_62520,CC1(O)C(C=O)C1C#N,1.69843,1.57433,1.03504,4.2298,71.72,-0.2631,-0.0437,0.2194,1184.2736,0.121147,-437.892959,-437.883582,-437.882638,-437.927226,33.613,-1629.8899940731,-1638.2264511381,-1647.116371141,-1521.6302588661
gdb_93741,CC1=C(C)CC(O)CC1,2.56879,1.22307,0.86793,1.4187,89.39,-0.2216,0.0331,0.2547,1393.97,0.205445,-388.322038,-388.312115,-388.311171,-388.356415,37.69,-2183.3930926491,-2197.6080540261,-2210.648946064,-2028.9681478211
gdb_112107,COC1C=CCOC1=O,2.957,1.40983,1.00539,3.839,71.15,-0.2451,-0.0075,0.2376,1162.7057,0.135245,-458.983019,-458.974497,-458.973553,-459.016915,30.744,-1698.3317731941,-1708.093303198,-1717.576219206,-1583.205834509
gdb_55551,C1CC1C(=N)NC(=O)N,3.95494,0.90867,0.77341,4.0768,75.5,-0.2471,0.0021,0.2492,1454.0609,0.148692,-435.311553,-435.3024,-435.301456,-435.34663,33.571,-1731.343766666,-1741.597263726,-1751.673175739,-1609.861161811
gdb_112506,CC1C(CO)CC1C#N,2.11468,1.24347,1.10667,3.1384,78.76,-0.2714,0.0295,0.3009,1236.4905,0.170504,-403.151635,-403.14202,-403.141075,-403.186248,35.15,-1928.2021250921,-1939.9440735,-1951.205350014,-1793.673608127
gdb_128796,COCc1conc1O,3.42338,1.00982,0.78751,2.8043,67.57,-0.2525,0.0012,0.2536,1392.2299,0.123583,-475.001981,-474.993318,-474.992374,-475.036503,30.484,-1561.6264275081,-1570.41029849,-1579.300218493,-1453.270683424
gdb_32885,[NH3+]CCC1=CC([O-])=CO1,4.27027,0.99422,0.85836,11.4378,79.0,-0.1505,0.0037,0.1542,1335.4045,0.14635,-439.011991,-439.003532,-439.002588,-439.045607,32.352,-1704.2410254471,-1714.9306412621,-1725.0065532751,-1582.2018201091
gdb_77977,CC1C2C(O)C=CC12C,2.4227,1.51086,1.26588,1.8422,83.29,-0.228,0.0067,0.2347,1121.9938,0.182263,-387.088023,-387.078989,-387.078045,-387.120933,35.429,-2036.8891939281,-2049.884905318,-2061.739805346,-1894.914655169
gdb_9963,CCC1(O)C(C)C1C,2.41424,1.57915,1.42058,1.3573,78.24,-0.2406,0.0732,0.3138,1082.743,0.197746,-350.200098,-350.190005,-350.189061,-350.234295,37.29,-2010.7226961371,-2023.941800731,-2036.390324273,-1865.311918094
gdb_119316,CCOC1(COC1)C=O,2.43806,1.16752,0.93824,2.9144,72.69,-0.2499,-0.0404,0.2095,1321.5474,0.156112,-460.135598,-460.1259,-460.124955,-460.171119,33.866,-1793.7338489911,-1804.534533899,-1815.202814408,-1666.256650659
gdb_2439,C1C2CC1N=CO2,4.41983,3.68248,2.90187,1.9921,56.02,-0.2483,0.0166,0.2649,537.4677,0.116975,-324.568597,-324.563663,-324.562719,-324.596956,20.087,-1370.7218744741,-1380.0686210291,-1387.77380404,-1277.265076577
gdb_35487,N#CC1CC2CC3C2N13,3.14741,1.57916,1.49848,4.3515,74.4,-0.2588,0.0271,0.2859,938.6695,0.138967,-380.846554,-380.839788,-380.838844,-380.877717,27.121,-1725.1753531961,-1736.0394165131,-1745.522332521,-1608.4862895921
gdb_59933,CC(O)CC(C#C)C#C,2.24782,0.99123,0.81133,1.6069,83.24,-0.2616,0.0331,0.2947,1479.0038,0.15473,-385.816063,-385.805377,-385.804433,-385.852171,38.939,-1866.574466202,-1876.756427236,-1887.425335254,-1739.977662997
gdb_43623,N=C1CC(O1)C1CCO1,3.51833,1.16104,1.11222,3.5189,73.03,-0.2532,0.0315,0.2847,1163.9818,0.148309,-439.065474,-439.057412,-439.056468,-439.09905,29.718,-1737.802089294,-1748.740826182,-1758.816738195,-1615.737783596
gdb_120337,OCCN1C2CCCC12,3.41129,0.99587,0.96844,3.1996,82.41,-0.2304,0.0755,0.3059,1348.3461,0.196247,-404.327598,-404.318878,-404.317934,-404.361847,33.369,-2038.277871345,-2052.358545796,-2064.806441829,-1890.149979332
gdb_42470,O=C(CCC1CO1)C#C,4.59429,0.68244,0.61846,1.8463,76.53,-0.2665,-0.0582,0.2084,1734.9907,0.132587,-421.780964,-421.771435,-421.770491,-421.81697,33.235,-1708.2162949621,-1717.346550912,-1726.82946692,-1594.6704239391
gdb_8887,CCC(O)C(=O)OC,3.72209,1.24472,1.00073,2.6819,65.36,-0.2658,0.0037,0.2694,1199.0025,0.151515,-422.114698,-422.10512,-422.104176,-422.149509,33.056,-1684.466961839,-1694.453767574,-1704.530307096,-1565.671350522
gdb_113986,COC1CC1OCC#N,3.28213,0.94177,0.86143,4.0564,73.22,-0.2485,0.0085,0.257,1389.1324,0.145336,-439.045139,-439.035569,-439.034625,-439.080711,33.494,-1725.0416937791,-1735.0341470951,-1745.110059108,-1604.229896045
gdb_4609,NC1=COC(=N)N=C1,5.75098,1.62237,1.26843,5.3368,66.31,-0.2094,-0.0649,0.1444,889.6185,0.097233,-394.794273,-394.787421,-394.786476,-394.825588,25.446,-1311.279201922,-1318.533205962,-1325.64413795,-1223.304950158
gdb_8276,OC1CC(CC#N)C1,5.91545,0.98256,0.90514,4.8073,68.96,-0.2694,0.033,0.3024,1239.1982,0.142159,-363.866922,-363.858764,-363.85782,-363.900043,29.731,-1653.732826037,-1663.7227693171,-1673.206312834,-1540.7661458211
gdb_128555,COC1=CC(=N)C=NN1,3.85187,1.17617,0.9063,5.5337,79.78,-0.1974,-0.028,0.1694,1237.8115,0.125565,-434.058982,-434.05065,-434.049706,-434.093013,30.348,-1573.1958109411,-1582.1873874021,-1591.077307405,-1464.427793444
gdb_20598,Cc1c(onn1)CO,3.38404,1.88804,1.26151,3.0132,60.04,-0.2608,-0.0371,0.2237,909.7723,0.106256,-415.837391,-415.829677,-415.828733,-415.869954,27.113,-1350.2644535651,-1357.866097591,-1365.5706530931,-1256.439935394
gdb_19675,N#CC1C2C3CC1N23,4.86664,1.81077,1.68156,2.3287,63.96,-0.2689,0.0138,0.2826,776.3639,0.109652,-341.536178,-341.530216,-341.529272,-341.566309,23.021,-1434.602290674,-1443.304585486,-1451.009140988,-1339.763717959
gdb_47871,N=C1OCCOCC1=O,2.32737,1.76758,1.16728,3.9109,67.49,-0.2586,-0.064,0.1946,1040.4515,0.124475,-475.014963,-475.006834,-475.00589,-475.048667,29.306,-1569.7727493461,-1578.8917101341,-1587.7816301371,-1460.9037029
gdb_108950,CCC1=NC2C(C)C2O1,2.92911,1.30956,1.16195,1.2056,79.24,-0.2324,0.022,0.2545,1174.6777,0.171101,-403.160453,-403.151572,-403.150628,-403.194569,32.932,-1933.7354994541,-1945.938039468,-1957.199943491,-1798.895110516
gdb_6784,CC(=O)OCCOC,5.12176,0.88062,0.79647,2.5875,66.44,-0.2601,0.0197,0.2798,1453.8538,0.150715,-422.102771,-422.092958,-422.092014,-422.139335,32.308,-1676.9826619961,-1686.822003116,-1696.898542638,-1559.287073956
gdb_64851,CC1(CC(O1)C#C)C#C,2.78405,1.21721,0.97825,1.7958,80.84,-0.2596,0.0078,0.2675,1236.6345,0.132141,-384.602332,-384.593025,-384.592081,-384.636718,34.828,-1732.798960037,-1742.0691504941,-1751.552066502,-1618.492548106
gdb_98411,CCC(=O)C1(C)NC1C,2.19546,1.22671,1.02265,2.3862,83.06,-0.2327,-0.0113,0.2214,1339.0651,0.191258,-404.356813,-404.346094,-404.345149,-404.392842,38.757,-2056.6105467801,-2069.43683074,-2081.884099264,-1909.599620787
gdb_3903,c1c(=O)[nH]ncn1,5.97394,2.93196,1.96671,1.6216,50.96,-0.2549,-0.088,0.1669,579.5407,0.069709,-355.517745,-355.512683,-355.511739,-355.546612,18.485,-1041.946064032,-1047.657023441,-1052.990222432,-974.933750413
gdb_58607,CC(C)C1(CC1)C(=O)N,1.85753,1.48756,1.2893,3.2814,81.9,-0.239,0.0284,0.2674,1188.7961,0.192718,-404.379394,-404.369,-404.368056,-404.415102,38.877,-2070.7803275091,-2083.8105518941,-2096.258447927,-1923.5679711271
gdb_68688,CC12CCCC(O1)C=C2,2.59719,1.80272,1.50553,1.4315,81.82,-0.233,0.0143,0.2473,999.3873,0.184817,-387.114686,-387.107113,-387.106169,-387.145949,31.84,-2053.6204663951,-2067.5329684341,-2079.387868462,-1910.612420313
gdb_25939,CC(=O)N1C=COC1=N,2.90349,1.57424,1.02734,5.3702,70.49,-0.2167,-0.0206,0.1961,1091.3339,0.112165,-453.98799,-453.979948,-453.979004,-454.021054,29.626,-1540.9186305081,-1549.203631835,-1557.500555833,-1438.281375941
gdb_122402,COCCC1CC(=N)O1,5.16849,0.64225,0.60502,2.7076,78.69,-0.259,0.0284,0.2874,1857.215,0.169767,-440.276349,-440.266699,-440.265755,-440.312154,34.056,-1869.7854297551,-1881.5047878391,-1892.766691862,-1735.7488798461
gdb_76086,CC1C(C#C)C1N1CC1,2.05358,1.52606,1.17819,0.3534,86.22,-0.2108,0.0439,0.2546,1165.882,0.169223,-365.925347,-365.915884,-365.91494,-365.959702,35.478,-1922.880221263,-1934.7181785481,-1945.980082571,-1788.4458306481
gdb_132439,Cc1c(=O)[nH]c(cn1)F,3.20087,1.36808,0.96409,2.0525,69.52,-0.2298,-0.0547,0.1752,1117.8907,0.10078,-478.0347,-478.027061,-478.026117,-478.067016,28.422,-1473.669745996,-1481.3190807061,-1489.0230086991,-1377.3358193341
gdb_100610,OCC(O)C(=O)NC=N,2.36093,1.13638,0.79117,1.4994,69.85,-0.2633,-0.0258,0.2375,1386.4915,0.135554,-492.312105,-492.302673,-492.301729,-492.346746,33.833,-1607.2852373661,-1616.474479162,-1625.95739517,-1492.010579048
gdb_4120,CC1OC(C)C1=NO,2.73275,1.81142,1.26962,1.0573,68.25,-0.2454,-0.0015,0.2438,994.3105,0.139744,-400.944839,-400.936142,-400.935198,-400.977986,31.401,-1565.9505920271,-1575.601680447,-1585.085223964,-1452.744203373
gdb_10924,CC1C2OC2(C)C1C,3.15058,1.89194,1.47428,1.7728,74.6,-0.2424,0.0883,0.3307,955.8703,0.175284,-348.984158,-348.975483,-348.974539,-349.016636,32.802,-1875.561022591,-1887.892829459,-1899.155360991,-1742.442518349
gdb_9590,CC1(CN1C=O)C#N,4.54817,1.31554,1.2191,2.7906,64.58,-0.2774,-0.0269,0.2506,983.2634,0.105677,-378.725892,-378.717891,-378.716947,-378.758404,28.041,-1416.973680337,-1424.3958567891,-1432.100412291,-1323.373182879
gdb_92002,CC1CC2NC2C1C=O,2.57745,1.41406,1.13639,3.5809,78.82,-0.2329,-0.0167,0.2162,1141.6374,0.172045,-403.145469,-403.137078,-403.136133,-403.178696,32.241,-1924.332904598,-1936.842924022,-1948.104200536,-1788.934660159
gdb_24163,c1c[nH]cc1OC2CC2,5.19272,0.96524,0.85419,2.4153,78.67,-0.1887,0.0513,0.24,1349.1776,0.1486,-401.95243,-401.944336,-401.943392,-401.985682,31.128,-1803.5418146611,-1814.4610987701,-1824.537010783,-1681.530219719
gdb_3941,OC1=NNC(=N)N1,7.36164,2.24151,1.72172,2.0759,49.13,-0.1974,0.0457,0.2431,657.7641,0.080647,-372.765028,-372.759054,-372.75811,-372.794502,22.518,-1048.171580821,-1054.198177257,-1060.124372253,-974.54657736
gdb_68445,CC12CC(C1)CC=CC2,2.64764,1.6312,1.22944,0.1616,90.44,-0.2343,0.0374,0.2717,1122.7037,0.208046,-351.168158,-351.160041,-351.159097,-351.200015,33.764,-2223.507860492,-2238.8567306321,-2251.89762267,-2067.7576166561
gdb_83547,OC1C2CCC1C21CN1,3.08305,1.47273,1.29105,1.2296,78.01,-0.2397,0.0604,0.3001,1051.4013,0.173242,-403.105223,-403.097485,-403.096541,-403.136965,31.482,-1899.0781773841,-1911.997960185,-1923.259864208,-1762.74808208
gdb_38282,C1C2CC1C1=C2COC1,3.7808,1.43042,1.25157,1.9869,80.84,-0.2078,0.0208,0.2286,1047.6624,0.162521,-385.846083,-385.839188,-385.838243,-385.877587,27.639,-1885.4122863821,-1897.9731340351,-1908.641414544,-1755.9264317411
gdb_122164,CCCCC1(O)CC1O,3.08994,0.72839,0.66154,1.9814,83.02,-0.2434,0.0744,0.3178,1812.698,0.203004,-425.411393,-425.400513,-425.399569,-425.447651,40.107,-2102.788306581,-2116.4021143361,-2129.443006374,-1949.2876825101
gdb_46761,N=C1OCC2C=CCN12,2.89994,1.82756,1.2279,3.7182,74.18,-0.2257,0.0048,0.2305,991.2392,0.13954,-418.03277,-418.025729,-418.024784,-418.064746,27.258,-1705.3517163771,-1716.04258721,-1725.524875709,-1588.916793918
gdb_126596,CCCCn1cccn1,5.19998,0.69374,0.6677,2.2428,85.8,-0.2355,0.0267,0.2622,1768.645,0.184217,-383.301761,-383.292556,-383.291612,-383.337185,33.297,-2010.136602731,-2023.0243825731,-2034.879282601,-1869.379431432
gdb_40283,C1CCCC2(CC1)CC2,2.38198,1.44339,1.10837,0.1552,91.54,-0.2588,0.0745,0.3334,1243.0294,0.232172,-352.364384,-352.355618,-352.354674,-352.397495,35.468,-2346.298821612,-2363.0175438991,-2377.244427947,-2177.96451229
gdb_99072,COC(=O)CC(O)C#C,4.36618,0.76141,0.74855,2.6693,71.94,-0.2677,0.0087,0.2764,1554.8768,0.132262,-458.95325,-458.942937,-458.941993,-458.989775,35.542,-1679.6514577731,-1688.289119158,-1697.7720351661,-1566.1752402491
gdb_12860,OC12CCC1CCC2,2.76795,2.22998,1.75119,1.2559,73.34,-0.249,0.0794,0.3284,864.3545,0.178726,-349.013499,-349.006052,-349.005108,-349.044903,29.913,-1893.9727641601,-1907.0751520801,-1918.337683612,-1760.180315252
gdb_75516,CC1=CCCC=CC=C1,2.44151,1.44107,1.04581,0.2814,95.9,-0.2085,-0.0257,0.1828,1234.5676,0.184146,-349.972985,-349.96443,-349.963486,-350.005839,33.526,-2101.377666349,-2114.6745820591,-2126.529482087,-1959.624010758
gdb_129526,c1c(non1)NC(=O)N,5.23405,1.00601,0.84459,5.4872,62.0,-0.2603,-0.0391,0.2212,1241.9231,0.090239,-486.062359,-486.054642,-486.053698,-486.095337,27.951,-1290.377504641,-1297.088085887,-1304.199017875,-1200.441032234
gdb_128879,C1Cn2c1c(nn2)C#N,3.74627,1.35433,1.00754,7.4447,72.67,-0.2726,-0.0282,0.2445,1084.201,0.091712,-411.762384,-411.755551,-411.754607,-411.794059,24.898,-1375.492197892,-1382.7587521121,-1389.8696841,-1285.250128602
gdb_95560,OC1CCC=CC=CC1,2.33914,1.45794,1.05505,1.1116,86.84,-0.2192,-0.0144,0.2047,1201.4513,0.184418,-387.097228,-387.08874,-387.087796,-387.129873,33.755,-2042.665414273,-2056.0037455771,-2067.858645605,-1900.524585629
gdb_119386,COCC12CC(O1)C2O,3.05949,1.08601,0.95832,1.4954,72.73,-0.2517,0.0638,0.3155,1303.4628,0.157525,-460.077924,-460.069036,-460.068092,-460.112265,32.848,-1757.5428949251,-1768.8518621231,-1779.520770141,-1629.3252359731
gdb_128721,Cc1c(onc1OC)N,3.15189,1.273,0.91808,2.5,72.97,-0.2078,0.0295,0.2373,1247.72,0.135114,-455.142051,-455.132608,-455.131663,-455.176626,33.347,-1637.250674643,-1646.433641349,-1655.915929848,-1522.190624403
gdb_122082,CCCOC(CO)C#C,2.74949,0.78319,0.67319,2.3933,82.38,-0.2539,0.0344,0.2883,1751.6838,0.178907,-424.176915,-424.165879,-424.164935,-424.214319,38.798,-1955.9938711931,-1967.7326820561,-1979.587582084,-1816.583334208
gdb_117913,COCC(O)C(=O)C#C,1.92948,1.35637,0.85764,3.0622,72.69,-0.2632,-0.0712,0.192,1333.3036,0.131664,-458.920501,-458.91028,-458.909336,-458.95688,35.233,-1659.1011655321,-1667.796557745,-1677.279473753,-1545.533331694
gdb_12585,C1C(=O)C(=O)C(=N1)N,3.55158,2.09466,1.32886,3.1857,58.01,-0.2318,-0.1135,0.1182,836.1417,0.084029,-414.695268,-414.688138,-414.687194,-414.726669,25.763,-1261.423611872,-1267.614615666,-1274.133179158,-1180.240890015
gdb_20470,C1OC1C1=CNN=N1,6.49406,1.42415,1.26167,3.2596,59.72,-0.252,-0.0068,0.2452,909.31,0.097365,-394.751119,-394.74474,-394.743795,-394.782329,23.032,-1284.1996785361,-1291.750494333,-1298.861426321,-1196.1595383271
gdb_42660,O=C1C2C3CC1CCN23,2.51056,1.89664,1.72636,2.9439,74.27,-0.2279,-0.0165,0.2114,899.9854,0.151521,-401.964178,-401.957482,-401.956538,-401.995223,27.2,-1810.9137903931,-1822.7103320841,-1832.786244097,-1687.5172830881
gdb_29305,OC1=COC(=N1)C1CN1,5.6363,0.99193,0.89775,1.0502,69.57,-0.2157,-0.0069,0.2088,1248.161,0.11425,-453.947187,-453.939639,-453.938695,-453.97972,28.213,-1515.314380781,-1523.909371554,-1532.206295552,-1412.343918935
gdb_50469,O=CC1CCC(=O)OC1,4.39677,0.94577,0.81885,2.5024,69.96,-0.268,-0.045,0.223,1334.31,0.135867,-459.012496,-459.004046,-459.003102,-459.046769,30.088,-1716.8288559871,-1726.635566639,-1736.118482647,-1601.939488195
gdb_125849,CC1C2C1C1=CC=NN21,4.72146,1.25574,1.15195,3.1341,79.33,-0.2309,0.0039,0.2348,1095.3191,0.138238,-380.825024,-380.817997,-380.817053,-380.856374,27.73,-1711.665084426,-1722.3653678941,-1731.848283902,-1595.0933650051
gdb_79374,CC1C2N3CC2(C#N)C13,3.21034,1.3917,1.10546,2.5971,78.0,-0.2598,0.0115,0.2713,1106.0634,0.1365,-380.788938,-380.781352,-380.780408,-380.820954,29.296,-1689.020794652,-1699.3703005891,-1708.853216597,-1572.866996225
gdb_28711,Cc1cnc([nH]1)OC=O,6.64518,0.84294,0.7544,4.6624,71.34,-0.2203,-0.0124,0.2078,1435.6516,0.112619,-454.010356,-454.00189,-454.000946,-454.044415,29.572,-1554.953496802,-1562.972434313,-1571.269358311,-1452.94061369
gdb_63245,CC1(O)C=CCNC1=O,2.31258,1.73864,1.27137,3.9712,73.61,-0.2456,0.0073,0.253,1042.8713,0.148114,-439.13345,-439.124916,-439.123972,-439.16647,32.813,-1780.4576410781,-1791.100193718,-1801.176105731,-1658.0444403761
gdb_117629,CC(=O)C(C)(O)CCO,2.76897,1.05818,0.96793,3.4784,75.12,-0.2328,-0.0061,0.2266,1333.9944,0.178759,-461.384233,-461.373413,-461.372469,-461.420367,39.566,-1949.4119292921,-1961.28565459,-1973.140554618,-1808.948432205
gdb_120408,COCC1CC(=O)C1O,2.81752,0.97327,0.87294,1.5586,72.81,-0.2514,-0.0292,0.2222,1402.7759,0.156578,-460.149771,-460.139937,-460.138993,-460.18523,34.64,-1802.6275340481,-1813.342877732,-1824.0117857501,-1675.111430158
gdb_57770,CC(O)C#CC(C)C=O,3.02148,0.68603,0.59042,1.4587,82.65,-0.2496,-0.0316,0.218,1877.4408,0.155033,-423.007318,-422.996254,-422.995309,-423.045789,37.779,-1849.9128472341,-1859.8569823571,-1870.525262866,-1724.5428241241
gdb_27610,C#Cc1cccc(n1)O,3.39839,1.28108,0.93036,1.0834,82.62,-0.2315,-0.0445,0.187,1170.5474,0.102175,-399.589396,-399.582098,-399.581154,-399.621101,28.446,-1576.419952183,-1584.28452248,-1591.988450473,-1480.179524362
gdb_5862,CC(C)(C#CC#N)O,4.7493,0.91106,0.905,5.9719,75.35,-0.2818,-0.0441,0.2377,1300.797,0.116011,-362.651824,-362.642743,-362.641798,-362.685403,32.229,-1519.099515069,-1526.733162054,-1535.030086052,-1419.791195747
gdb_30465,CN=C1OC=C(O)C=C1,4.78599,1.04975,0.86554,3.128,80.14,-0.1964,-0.0439,0.1525,1287.0365,0.123808,-437.906195,-437.897822,-437.896878,-437.939297,31.055,-1638.1957031971,-1647.162179298,-1656.052099301,-1529.204920005
gdb_40442,C1NC1C12COCC1N2,3.53813,1.2306,1.1179,1.5223,74.98,-0.2382,0.0719,0.3101,1145.9764,0.16196,-419.152934,-419.145205,-419.144261,-419.185645,29.855,-1780.4130879391,-1792.449338068,-1803.118246086,-1651.068422823
gdb_41101,C1NC23C4CC2OC13C4,3.00723,1.93233,1.81985,2.3593,74.48,-0.2127,0.0547,0.2673,858.3043,0.149648,-401.832586,-401.826102,-401.825158,-401.862864,27.741,-1728.338626065,-1740.2681996641,-1750.344111677,-1604.460819357
gdb_11791,CCC12CC(CC1)O2,3.93799,1.68516,1.55257,1.4991,73.95,-0.2396,0.0844,0.3241,933.9141,0.178365,-348.997746,-348.990244,-348.9893,-349.029398,29.609,-1884.0876148831,-1897.1554898081,-1908.41802134,-1750.4507882071
gdb_100434,CC(=NCCC#C)OC,3.99215,0.66128,0.57543,1.2,85.15,-0.249,0.0249,0.2739,1893.6258,0.166984,-403.12325,-403.112206,-403.111262,-403.161485,38.005,-1910.390282127,-1921.2355201741,-1932.497424197,-1778.13460276
gdb_65548,OC1(CN2CC1C2)C#C,2.99043,1.52952,1.31556,1.421,77.17,-0.2221,0.0299,0.2521,1015.1231,0.14802,-401.869993,-401.862119,-401.861174,-401.901914,31.722,-1751.811855228,-1762.869191317,-1772.944475821,-1628.965045807
gdb_44421,O=C1CC2C3CC12OC3,3.46368,1.51527,1.47524,3.8912,73.9,-0.2465,-0.0182,0.2283,945.8361,0.136956,-421.749795,-421.743103,-421.742159,-421.780705,27.618,-1688.6574669411,-1699.5679659241,-1709.050881932,-1571.9138100541
gdb_35776,C#CC1CN2CC2CO1,3.77914,1.21565,1.0305,0.5127,78.36,-0.2241,0.0284,0.2525,1166.7298,0.148281,-401.875926,-401.868031,-401.867087,-401.908376,30.834,-1755.534866125,-1766.579024525,-1776.654936538,-1633.020008965
gdb_75862,OC1C(=O)NC=C1C#C,3.50284,1.2577,0.95407,2.7934,75.36,-0.2192,-0.0407,0.1785,1146.6507,0.099969,-436.690054,-436.681746,-436.680802,-436.723018,30.858,-1502.907900342,-1510.13805904,-1517.8419870331,-1407.2014826801
gdb_127022,CCOc1ncnn1C,3.40123,1.11684,0.85428,2.9301,74.95,-0.2299,0.0293,0.2592,1352.1299,0.148375,-435.296425,-435.287201,-435.286257,-435.331756,31.673,-1721.850810514,-1732.059754435,-1742.135666448,-1600.527592945
gdb_124468,CC(C)(c1cnn[nH]1)O,3.24974,1.20867,1.08415,4.4098,73.01,-0.2527,0.0022,0.2548,1166.3437,0.14742,-435.27276,-435.263912,-435.262968,-435.306418,33.178,-1707.0008100291,-1717.445697334,-1727.521609347,-1584.627769903
gdb_48633,O=CC12CN(C1)CCN2,3.40141,1.38887,1.18407,2.8218,75.16,-0.2069,-0.0328,0.1741,1074.242,0.161578,-419.167359,-419.15964,-419.158696,-419.199731,30.21,-1789.464905264,-1801.5074304831,-1812.176338501,-1659.907514597
gdb_119154,COCC1(CO1)C(C)O,1.94515,1.3295,1.03252,2.6849,75.17,-0.2508,0.0584,0.3092,1296.0014,0.179721,-461.32774,-461.317391,-461.316446,-461.363345,37.39,-1913.9620633551,-1926.131345392,-1937.985617911,-1773.1666140071
gdb_125519,Cc1ccn(n1)CCO,4.22004,0.83624,0.74079,0.802,79.57,-0.2303,0.0262,0.2565,1549.8303,0.15978,-419.22966,-419.220275,-419.219331,-419.264995,33.338,-1828.559343473,-1839.5564386981,-1850.225346716,-1700.861261973
gdb_125516,Cc1ncn(n1)CC=O,4.3918,0.90834,0.79423,1.4384,72.29,-0.2566,-0.0442,0.2124,1403.1994,0.123864,-434.103876,-434.095115,-434.094171,-434.139395,29.778,-1601.367199987,-1610.0895750871,-1618.97949509,-1493.532915882
